id_articolo,url_articolo,titolo,data_pubblicazione_iso,n_words_body
politics/live/2026/feb/13/keir-starmer-cabinet-secretary-chris-wormald-labour-badenoch-conservatives-uk-latest-news-updates,https://www.theguardian.com/politics/live/2026/feb/13/keir-starmer-cabinet-secretary-chris-wormald-labour-badenoch-conservatives-uk-latest-news-updates,Scottish Labour leader says he doesn’t regret calling for Starmer to quit – UK politics live,2026-02-13T16:30:21Z,4591
us-news/2026/feb/13/first-thing-trump-repeals-landmark-climate-finding-in-gift-to-billionaire-polluters,https://www.theguardian.com/us-news/2026/feb/13/first-thing-trump-repeals-landmark-climate-finding-in-gift-to-billionaire-polluters,First Thing: Trump repeals landmark climate finding in gift to ‘billionaire polluters’,2026-02-13T12:06:37Z,1049
sport/2026/feb/13/milano-cortina-olympic-chiefs-vladyslav-heraskevych-ban-winter-olympics-ukraine,https://www.theguardian.com/sport/2026/feb/13/milano-cortina-olympic-chiefs-vladyslav-heraskevych-ban-winter-olympics-ukraine,Olympic chiefs have got it badly wrong over Heraskevych ban and owe him an apology,2026-02-13T11:17:45Z,744
global/2026/feb/13/reader-qa-europe-future-look-like-post-your-questions-for-jon-henley,https://www.theguardian.com/global/2026/feb/13/reader-qa-europe-future-look-like-post-your-questions-for-jon-henley,Reader Q&A: Jon Henley on Europe’s future – ‘Nobody really knows if it can get its act together’,2026-02-13T08:41:23Z,3113
sport/2026/feb/12/winter-olympics-briefing-vladyslav-heraskevych-helmet-dispute-raises-tough-questions,https://www.theguardian.com/sport/2026/feb/12/winter-olympics-briefing-vladyslav-heraskevych-helmet-dispute-raises-tough-questions,Winter Olympics briefing: Heraskevych’s helmet dispute raises tough questions,2026-02-13T07:30:36Z,1066
world/ng-interactive/2026/feb/13/these-charts-show-how-trump-is-isolating-the-us-on-the-world-stage,https://www.theguardian.com/world/ng-interactive/2026/feb/13/these-charts-show-how-trump-is-isolating-the-us-on-the-world-stage,These charts show how Trump is isolating the US on the world stage,2026-02-13T07:00:40Z,880
us-news/2026/feb/13/democrats-munich-security-conference-urge-europe-stand-up-to-trump,https://www.theguardian.com/us-news/2026/feb/13/democrats-munich-security-conference-urge-europe-stand-up-to-trump,Democrats at Munich security summit to urge Europe to stand up to Trump,2026-02-13T06:00:36Z,1037
world/2026/feb/13/everything-is-frozen-bitter-winter-drags-on-for-kyiv-residents-as-russia-wipes-out-power,https://www.theguardian.com/world/2026/feb/13/everything-is-frozen-bitter-winter-drags-on-for-kyiv-residents-as-russia-wipes-out-power,‘Everything is frozen’: bitter winter drags on for Kyiv residents as Russia wipes out power,2026-02-13T05:00:36Z,1316
world/2026/feb/13/ukraine-war-briefing-marco-rubio-meet-volodymyr-zelenskyy-munich,https://www.theguardian.com/world/2026/feb/13/ukraine-war-briefing-marco-rubio-meet-volodymyr-zelenskyy-munich,Ukraine war briefing: Rubio to meet Zelenskyy in Munich as Russian strikes leave thousands without power,2026-02-13T02:38:05Z,723
football/2026/feb/13/jersey-ban-australia-a-league-multicultural-round,https://www.theguardian.com/football/2026/feb/13/jersey-ban-australia-a-league-multicultural-round,Jerseys of nations ‘involved in major conflict’ banned from A-League multicultural round,2026-02-13T02:10:43Z,800
environment/2026/feb/13/tony-blair-institute-thinktank-ed-miliband-energy-prices,https://www.theguardian.com/environment/2026/feb/13/tony-blair-institute-thinktank-ed-miliband-energy-prices,Tony Blair’s thinktank accuses Ed Miliband of driving up energy prices ,2026-02-13T00:01:30Z,738
sport/live/2026/feb/12/winter-olympics-2026-day-six-live-action,https://www.theguardian.com/sport/live/2026/feb/12/winter-olympics-2026-day-six-live-action,"Winter Olympics 2026: Ukrainian athlete kicked out over helmet tribute, Lollobrigida claims dramatic speed skating gold – as it happened",2026-02-12T22:09:47Z,7856
football/2026/feb/12/thomas-tuchel-england-contract-extension-2028-head-coach-nations-league,https://www.theguardian.com/football/2026/feb/12/thomas-tuchel-england-contract-extension-2028-head-coach-nations-league,Thomas Tuchel targets World Cup glory after signing contract extension until 2028,2026-02-12T19:43:12Z,830
sport/2026/feb/12/vladyslav-heraskevych-ioc-skeleton-ukraine-helmet-winter-olympics,https://www.theguardian.com/sport/2026/feb/12/vladyslav-heraskevych-ioc-skeleton-ukraine-helmet-winter-olympics,Heraskevych’s ‘helmet of memory’ forces IOC on to PR back foot at Winter Olympics,2026-02-12T17:56:41Z,1111
sport/2026/feb/12/ukraine-vladyslav-heraskevych-disqualified-winter-olympics-skeleton-helmet-protest-war-deaths,https://www.theguardian.com/sport/2026/feb/12/ukraine-vladyslav-heraskevych-disqualified-winter-olympics-skeleton-helmet-protest-war-deaths,‘It’s emptiness’: banned Ukrainian athlete accuses IOC of fuelling Russia’s propaganda,2026-02-12T17:41:35Z,978
world/2026/feb/12/pentagon-policy-chief-tells-european-nato-members-to-step-up-combat-capabilities,https://www.theguardian.com/world/2026/feb/12/pentagon-policy-chief-tells-european-nato-members-to-step-up-combat-capabilities,Pentagon policy chief tells European Nato members to step up combat capabilities,2026-02-12T17:36:34Z,620
stage/2026/feb/12/donbas-review-theatre503-london-olga-braga,https://www.theguardian.com/stage/2026/feb/12/donbas-review-theatre503-london-olga-braga,Donbas review – a Ukrainian family fractures on the brink of invasion,2026-02-12T17:00:19Z,401
world/live/2026/feb/12/ukraine-russia-strikes-odesa-power-drone-strikes-zelenskyy-putin-portugal-floods-europe-live-news,https://www.theguardian.com/world/live/2026/feb/12/ukraine-russia-strikes-odesa-power-drone-strikes-zelenskyy-putin-portugal-floods-europe-live-news,UK pledges to send £540m worth of weapons to Ukraine - Europe live ,2026-02-12T15:57:20Z,4739
world/2026/feb/12/billions-funding-wrongly-released-hungary-eu-court-adviser,https://www.theguardian.com/world/2026/feb/12/billions-funding-wrongly-released-hungary-eu-court-adviser,"Billions in funding wrongly released to Hungary, says EU court’s top adviser",2026-02-12T15:11:43Z,419
world/2026/feb/12/portugal-climate-emergency-battered-storms-extreme-weather,https://www.theguardian.com/world/2026/feb/12/portugal-climate-emergency-battered-storms-extreme-weather,Portugal urged to adapt to climate emergency after series of deadly storms,2026-02-12T13:40:44Z,782
media/2026/feb/12/guardian-nominated-more-than-20-honours-2026-press-awards,https://www.theguardian.com/media/2026/feb/12/guardian-nominated-more-than-20-honours-2026-press-awards,Guardian nominated for more than 20 honours at 2026 Press Awards,2026-02-12T11:36:32Z,527
lifeandstyle/2026/feb/12/i-lived-the-life-ive-always-dreamed-of-the-man-who-cycled-around-the-world-for-four-years,https://www.theguardian.com/lifeandstyle/2026/feb/12/i-lived-the-life-ive-always-dreamed-of-the-man-who-cycled-around-the-world-for-four-years,‘I lived the life I’ve always dreamed of’: the man who cycled around the world for four years,2026-02-12T10:00:40Z,2467
australia-news/live/2026/feb/12/australia-politics-live-liberals-leadership-spill-challenge-angus-taylor-sussan-ley-libspill-question-time-anthony-albanese-senate-estimates-ntwnfb,https://www.theguardian.com/australia-news/live/2026/feb/12/australia-politics-live-liberals-leadership-spill-challenge-angus-taylor-sussan-ley-libspill-question-time-anthony-albanese-senate-estimates-ntwnfb,Thousands gather at Melbourne Herzog protest – as it happened,2026-02-12T08:46:52Z,13622
world/2026/feb/12/thursday-briefing-britain-is-flooding-so-why-is-support-for-net-zero-drying-up,https://www.theguardian.com/world/2026/feb/12/thursday-briefing-britain-is-flooding-so-why-is-support-for-net-zero-drying-up,"Thursday briefing: Britain ​is ​flooding, ​so ​why ​is ​support for ​net ​zero ​drying ​up? ",2026-02-12T06:48:02Z,2063
world/2026/feb/12/russia-attempt-block-whatsapp-meta-says,https://www.theguardian.com/world/2026/feb/12/russia-attempt-block-whatsapp-meta-says,"Russia attempted to ‘fully block’ WhatsApp, Meta-owned company says",2026-02-12T05:49:21Z,464
world/2026/feb/12/ukraine-war-briefing-elections-only-after-ceasefire-zelenskyy,https://www.theguardian.com/world/2026/feb/12/ukraine-war-briefing-elections-only-after-ceasefire-zelenskyy,"Ukraine war briefing: Elections will be held only after ceasefire, says Zelenskyy",2026-02-12T00:46:25Z,842
sport/live/2026/feb/11/winter-olympics-2026-gold-medals-up-for-grabs-in-skiing-figure-skating-and-more-live,https://www.theguardian.com/sport/live/2026/feb/11/winter-olympics-2026-gold-medals-up-for-grabs-in-skiing-figure-skating-and-more-live,Winter Olympics 2026: France beat USA to figure skating gold as GB’s wait for medal goes on – as it happened,2026-02-11T22:11:06Z,9472
sport/2026/feb/11/ukrainian-skeleton-athlete-helmet-protest-winter-olympics-ban,https://www.theguardian.com/sport/2026/feb/11/ukrainian-skeleton-athlete-helmet-protest-winter-olympics-ban,Ukrainian skeleton athlete ready to be disqualified over ‘helmet of memory’,2026-02-11T19:14:06Z,518
business/nils-pratley-on-finance/2026/feb/11/wake-up-labour-mps-price-of-electricity-is-crisis-for-industry-and-growth,https://www.theguardian.com/business/nils-pratley-on-finance/2026/feb/11/wake-up-labour-mps-price-of-electricity-is-crisis-for-industry-and-growth,Wake up Labour MPs: the price of electricity is a crisis for industry and growth,2026-02-11T18:58:17Z,841
football/2026/feb/11/andriy-shevchenko-gianni-infantino-russia-football-ban,https://www.theguardian.com/football/2026/feb/11/andriy-shevchenko-gianni-infantino-russia-football-ban,Shevchenko plans to tell Infantino face-to-face that Russia’s football ban must stand,2026-02-11T17:00:24Z,345
uk-news/2026/feb/11/rotherham-council-accused-flag-terror-500-grants-erect-st-george-union-flags,https://www.theguardian.com/uk-news/2026/feb/11/rotherham-council-accused-flag-terror-500-grants-erect-st-george-union-flags,Rotherham council accused of ignoring ‘flag terror’ with £500 grants for St George’s and union flags,2026-02-11T17:00:23Z,723
world/live/2026/feb/11/europe-live-latest-news-updates-eu-ukraine-russia,https://www.theguardian.com/world/live/2026/feb/11/europe-live-latest-news-updates-eu-ukraine-russia,"Putin ‘trying to break the Ukrainian people – they will not be broken,’ says Nato’s Rutte - Europe live",2026-02-11T16:41:17Z,4966
world/2026/feb/11/russian-tourists-evacuate-cuba-us-oil-blockade,https://www.theguardian.com/world/2026/feb/11/russian-tourists-evacuate-cuba-us-oil-blockade,Moscow preparing to evacuate Russian tourists from Cuba amid US oil blockade,2026-02-11T16:14:38Z,367
commentisfree/2026/feb/11/keir-starmer-grip-government-10-point-plan,https://www.theguardian.com/commentisfree/2026/feb/11/keir-starmer-grip-government-10-point-plan,This 10-point plan would allow Keir Starmer to get a grip on his government. He should read it and fast ,2026-02-11T14:54:19Z,885
world/2026/feb/11/russian-crackdown-telegram-app-criticism-soldiers-pro-war-bloggers,https://www.theguardian.com/world/2026/feb/11/russian-crackdown-telegram-app-criticism-soldiers-pro-war-bloggers,"Russian crackdown on Telegram app prompts rare criticism from soldiers, pro-war bloggers and officials",2026-02-11T12:48:18Z,697
sport/2026/feb/10/winter-olympics-briefing-johannes-hosflot-klaebo,https://www.theguardian.com/sport/2026/feb/10/winter-olympics-briefing-johannes-hosflot-klaebo,Winter Olympics briefing: Klæbo triumphs again … and is hungry for golden record,2026-02-11T08:02:36Z,1196
commentisfree/2026/feb/11/jeffrey-epstein-files-norway-illusions-far-right,https://www.theguardian.com/commentisfree/2026/feb/11/jeffrey-epstein-files-norway-illusions-far-right,The Jeffrey Epstein files have shattered Norway’s illusions about itself,2026-02-11T05:00:08Z,1204
world/2026/feb/11/ukraine-war-briefing-uk-promises-to-double-troop-numbers-in-norway-to-deter-putin,https://www.theguardian.com/world/2026/feb/11/ukraine-war-briefing-uk-promises-to-double-troop-numbers-in-norway-to-deter-putin,Ukraine war briefing: UK promises to double troop numbers in Norway to deter Putin,2026-02-11T00:53:52Z,794
sport/live/2026/feb/10/winter-olympics-2026-live-day-four,https://www.theguardian.com/sport/live/2026/feb/10/winter-olympics-2026-live-day-four,Winter Olympics 2026 day four: Slovenia win ski jumping gold as Sweden’s Wranå siblings star – as it happened,2026-02-10T20:44:44Z,7766
australia-news/2026/feb/11/morning-mail-wednesday-ntwnfb,https://www.theguardian.com/australia-news/2026/feb/11/morning-mail-wednesday-ntwnfb,"Morning Mail: Labor group’s ‘disgust’ at Sydney police, claims Trump said ‘everyone’ knew what Epstein was doing in 2006, and a very elaborate coffee",2026-02-10T20:19:55Z,1005
politics/2026/feb/10/alistair-carns-labours-ex-marine-who-would-be-a-nightmare-for-the-tories,https://www.theguardian.com/politics/2026/feb/10/alistair-carns-labours-ex-marine-who-would-be-a-nightmare-for-the-tories,Alistair Carns: Labour’s ex-marine who ‘would be a nightmare’ for the Tories,2026-02-10T19:57:09Z,716
world/2026/feb/10/norway-defence-chief-russia-nuclear-assets,https://www.theguardian.com/world/2026/feb/10/norway-defence-chief-russia-nuclear-assets,Norway defence chief says Russia could invade to protect nuclear assets ,2026-02-10T19:07:06Z,1030
commentisfree/2026/feb/10/the-guardian-view-on-fostering-reform-is-welcome-but-excess-profits-must-be-tackled,https://www.theguardian.com/commentisfree/2026/feb/10/the-guardian-view-on-fostering-reform-is-welcome-but-excess-profits-must-be-tackled,"The Guardian view on fostering: reform is welcome, but excess profits must be tackled",2026-02-10T18:55:49Z,587
sport/2026/feb/10/ukrainian-accuses-ioc-of-betrayal-for-banning-helmet-with-images-of-dead-athletes-winter-olympics,https://www.theguardian.com/sport/2026/feb/10/ukrainian-accuses-ioc-of-betrayal-for-banning-helmet-with-images-of-dead-athletes-winter-olympics,Ukraine racer defies IOC ban by wearing ‘helmet of memory’ as anger grows,2026-02-10T18:53:23Z,391
commentisfree/2026/feb/10/peter-mandelson-new-labour-jeffrey-epstein-corporate-power,https://www.theguardian.com/commentisfree/2026/feb/10/peter-mandelson-new-labour-jeffrey-epstein-corporate-power,There is a lot of convenient amnesia about Peter Mandelson’s New Labour days. Let’s jog some memories,2026-02-10T18:07:02Z,1121
world/live/2026/feb/10/russia-ukraine-war-us-talks-europe-live-updates-latest-news,https://www.theguardian.com/world/live/2026/feb/10/russia-ukraine-war-us-talks-europe-live-updates-latest-news,EU’s von der Leyen calls for bloc to ‘deepen’ the single market – as it happened,2026-02-10T16:25:05Z,3496
media/2026/feb/10/bbc-world-service-funding-tim-davie,https://www.theguardian.com/media/2026/feb/10/bbc-world-service-funding-tim-davie,"BBC World Service faces funding cliff edge in seven weeks, says Tim Davie",2026-02-10T12:35:40Z,665
environment/2026/feb/10/ticking-time-bomb-iran-shadow-fleet-old-tankers-risking-catastrophic-oil-spill,https://www.theguardian.com/environment/2026/feb/10/ticking-time-bomb-iran-shadow-fleet-old-tankers-risking-catastrophic-oil-spill,"Iran’s shadow fleet of old tankers a ticking bomb for sea life, say experts",2026-02-10T11:50:01Z,991
